daily_screen_time_hours,social_media_hours,sleep_hours,addicted_label
5.97,4.52,8.84,1
10.27,0.86,5.8,1
7.89,4.03,7.96,1
8.53,2.72,7.46,1
11.89,5.85,5.33,1
11.69,4.97,6.09,1
4.52,1.99,5.5,0
4.04,2.13,4.73,0
4.36,4.79,6.11,1
4.16,4.91,6.29,1
4.93,0.59,6.63,0
8.05,1.26,6.49,1
4.22,4.46,8.72,1
4.32,1.42,7.01,0
7.28,5.24,7.85,1
8.59,1.69,5.47,1
11.99,2.37,5.16,1
4.69,5.53,8.02,1
4.19,3.22,6.95,0
7.96,4.36,5.66,1
3.07,2.74,7.63,0
6.92,0.97,4.88,0
3.91,2.75,4.96,0
3.83,3.59,5.2,0
5.53,1.68,8.97,0
9.71,4.39,8.06,1
10.75,3.63,5.89,1
7.28,3.67,6.65,0
5.51,3.05,5.54,0
4.72,4.97,6.58,1
9.01,2.14,8.24,1
5.52,3.26,8.2,0
6.67,2.67,6.75,0
11.41,3.22,6.65,1
6.41,2.82,8.12,1
11.19,1.67,5.0,1
9.22,1.23,4.57,1
3.9,3.9,4.84,0
6.18,3.91,5.94,0
3.32,5.46,8.81,1
3.34,4.49,8.86,1
11.92,1.05,4.94,1
8.47,2.92,8.59,1
9.9,1.63,5.18,1
7.23,1.36,4.83,1
7.49,1.48,6.65,1
6.26,3.95,5.51,0
5.3,4.17,8.23,1
8.33,5.75,4.51,1
5.48,3.57,5.49,0
11.29,5.18,8.82,1
7.51,4.21,6.15,1
3.79,1.59,6.85,0
7.33,1.2,6.88,0
9.81,4.57,6.28,1
9.02,1.5,6.11,1
7.61,4.6,8.49,1
4.58,4.12,8.61,1
11.78,1.37,5.71,1
7.65,1.68,5.5,1
9.33,1.77,5.83,1
6.78,4.24,7.49,1
7.27,5.04,5.01,1
10.51,5.41,7.8,1
6.59,2.21,4.93,0
10.01,0.51,7.58,1
4.2,4.14,7.8,1
8.51,1.0,8.67,1
10.3,5.61,7.85,1
7.13,4.4,5.05,1
3.07,5.61,6.81,1
8.71,4.36,6.15,1
10.23,5.82,8.32,1
5.55,3.58,5.78,0
4.67,3.27,6.31,0
9.72,1.3,6.48,1
8.36,2.56,6.36,1
4.85,2.05,4.57,0
8.64,3.0,8.71,1
4.64,3.29,5.05,0
3.81,4.69,7.01,1
8.3,1.98,5.66,1
3.45,5.81,7.38,1
10.61,2.31,5.67,1
7.97,1.13,8.88,0
8.72,5.12,5.16,1
10.06,5.47,8.79,1
3.48,2.39,5.8,0
8.93,4.49,5.73,1
4.71,1.31,8.56,0
3.71,5.33,6.37,1
7.25,3.45,8.78,1
5.93,2.73,4.73,0
5.97,1.07,7.86,0
8.87,3.54,6.76,1
10.35,3.11,7.45,1
11.99,3.29,9.0,1
3.5,1.11,7.45,0
6.14,3.08,7.62,1
6.62,5.44,4.82,1
7.8,3.32,8.63,0
4.49,1.48,6.43,0
8.03,4.47,5.14,1
7.06,0.99,8.25,0
11.45,2.23,4.81,1
10.84,3.1,7.3,1
6.95,5.2,7.5,1
6.32,4.31,7.72,1
6.44,5.45,5.29,1
6.25,1.14,8.29,0
5.39,3.38,5.69,0
8.67,3.96,6.78,1
9.04,4.97,8.65,1
10.01,2.79,5.77,1
3.83,4.49,7.96,1
8.28,1.91,8.09,1
10.85,4.66,7.95,1
10.92,3.26,5.18,1
6.41,3.79,8.69,0
9.43,0.75,7.91,1
11.07,4.83,5.14,1
4.1,2.8,6.77,0
8.87,2.23,5.48,1
10.93,1.75,8.86,1
5.21,4.61,5.58,1
3.03,5.57,4.79,1
8.51,4.44,5.96,1
7.98,3.59,8.82,1
4.59,0.86,8.22,0
5.95,4.43,7.44,1
9.15,0.71,8.69,1
9.68,3.04,7.61,1
7.31,5.83,7.85,1
11.47,5.64,5.65,1
10.28,1.43,4.82,1
7.75,2.87,5.35,0
4.11,4.11,5.43,1
11.51,4.58,7.83,1
4.94,4.52,5.46,1
8.67,3.84,8.2,1
8.72,3.5,5.93,1
3.08,5.88,6.69,1
8.12,1.48,5.21,1
3.25,4.49,7.98,1
11.34,4.02,4.91,1
6.02,3.93,6.37,1
5.92,2.82,5.35,0
3.52,4.18,8.91,1
6.5,3.36,6.86,0
3.86,5.28,5.46,1
7.69,5.2,7.14,1
3.17,4.54,5.79,1
6.96,2.24,6.45,0
11.49,5.74,6.41,1
4.76,5.63,4.74,1
10.78,6.0,6.61,1
11.82,2.46,5.15,1
10.6,5.82,5.26,1
9.19,2.05,8.28,1
4.56,1.41,4.86,0
3.97,5.51,5.07,1
7.73,4.57,6.37,1
7.02,1.07,6.31,0
6.0,1.11,6.51,0
3.23,0.91,6.81,0
6.95,3.74,7.66,1
6.55,1.57,8.47,1
11.48,4.46,4.57,1
9.39,0.88,8.61,1
6.5,4.43,8.55,1
8.93,4.51,8.89,1
5.52,3.29,8.06,0
6.7,5.37,5.15,1
10.78,5.06,8.29,1
4.63,0.66,5.17,0
4.73,3.27,5.61,0
10.8,5.05,6.31,1
5.83,5.67,6.68,1
4.6,1.51,5.54,0
3.54,3.46,5.75,0
6.95,3.73,7.92,1
4.98,3.95,6.17,0
10.29,5.35,8.28,1
9.04,5.28,4.78,1
11.34,3.47,8.52,1
9.42,4.8,8.32,1
11.68,0.5,5.84,1
8.72,5.12,5.87,1
5.17,4.16,8.33,1
12.0,0.93,4.51,1
6.42,1.3,7.27,1
8.83,4.18,5.09,1
9.19,3.05,6.42,1
3.87,0.62,5.95,0
9.01,0.59,6.79,1
10.37,1.28,5.71,1
3.9,4.88,6.04,1
5.99,4.05,6.47,1
9.09,5.14,6.3,1
4.73,2.14,5.12,0
11.83,1.47,6.03,1
3.09,1.54,8.13,0
9.29,4.77,5.63,1
8.34,2.04,4.89,1
11.13,5.5,5.13,1
11.55,5.49,6.35,1
11.75,3.42,4.8,1
9.48,3.6,4.97,1
11.65,2.89,8.54,1
11.41,2.12,5.94,1
10.53,4.66,8.32,1
9.21,1.57,8.15,1
11.28,2.5,8.56,1
7.58,1.13,7.07,0
11.36,1.75,8.63,1
7.0,3.97,5.51,0
11.49,3.13,5.47,1
11.29,3.86,7.37,1
6.39,5.81,6.53,1
10.93,1.22,5.15,1
6.49,5.71,5.54,1
9.13,4.67,6.36,1
9.24,4.59,6.38,1
10.33,2.37,5.68,1
10.2,4.0,8.64,1
7.42,0.57,6.08,0
7.8,2.31,7.55,1
11.55,2.5,4.69,1
4.92,4.31,4.75,1
4.81,0.52,6.07,0
11.26,2.23,8.98,1
10.04,5.17,5.6,1
6.04,2.05,5.71,1
11.16,1.61,7.86,1
4.53,2.12,5.53,0
8.56,2.89,5.59,1
6.55,4.7,7.78,1
4.08,5.17,7.77,1
11.63,0.99,8.93,1
7.54,3.42,7.5,1
10.93,1.78,6.62,1
3.37,3.66,7.4,0
9.31,1.12,7.39,1
10.6,4.27,4.6,1
7.88,2.76,4.63,0
9.57,4.6,8.75,1
3.66,0.86,6.2,0
11.43,5.84,6.89,1
5.16,3.28,8.31,0
10.67,2.55,8.55,1
7.85,3.14,7.12,1
8.31,1.78,8.23,1
12.0,1.76,8.42,1
4.63,0.72,6.35,0
10.04,3.33,6.15,1
3.37,4.79,7.43,1
8.27,2.54,4.98,1
8.16,1.04,8.5,1
11.4,5.15,4.78,1
3.27,2.71,8.57,0
7.89,2.78,6.98,0
10.79,1.11,5.95,1
7.9,2.41,5.42,0
3.99,2.56,5.39,0
10.08,1.51,7.9,1
6.1,2.65,8.31,1
6.97,5.09,5.92,1
10.92,1.11,7.05,1
8.77,5.02,5.51,1
6.37,2.18,6.79,1
11.31,1.49,7.51,1
3.69,5.83,7.16,1
10.23,5.8,6.84,1
5.67,4.88,4.99,1
9.4,5.05,4.86,1
4.08,0.76,8.99,0
4.38,2.1,8.27,0
10.04,0.8,6.48,1
11.18,5.34,6.04,1
7.28,4.74,8.8,1
7.51,3.18,7.93,0
7.2,1.97,7.09,0
10.46,1.92,8.05,1
10.23,0.71,8.65,1
3.49,4.85,5.48,1
9.51,5.44,8.87,1
8.29,5.42,4.92,1
3.28,4.38,8.98,1
7.89,1.56,6.07,1
11.27,5.24,5.99,1
10.09,1.32,5.21,1
9.99,5.35,5.94,1
4.73,2.12,8.94,0
5.5,1.08,6.62,0
9.2,5.53,8.78,1
5.07,1.68,8.32,0
5.47,5.72,8.63,1
11.32,0.76,8.96,1
11.2,3.29,8.98,1
11.91,3.22,6.75,1
5.37,0.88,7.33,0
11.88,2.3,5.98,1
11.41,2.81,8.9,1
7.37,1.08,5.6,1
8.54,3.38,7.46,1
4.93,1.84,6.84,0
5.27,1.08,6.98,0
8.29,5.99,7.35,1
6.66,4.08,5.63,1
6.67,2.71,6.7,0
4.63,3.27,7.19,0
10.5,4.71,4.98,1
7.16,3.7,6.61,0
5.93,1.71,4.72,0
7.32,3.39,7.46,0
9.72,4.67,8.75,1
11.17,0.76,7.15,1
3.25,4.92,7.62,1
9.53,2.39,5.25,1
10.22,1.57,7.01,1
3.28,2.53,7.67,0
8.0,4.87,6.03,1
5.71,5.27,4.75,1
10.25,4.67,6.68,1
7.75,2.32,6.17,1
6.84,5.43,6.58,1
3.19,1.64,7.03,0
3.08,3.07,6.23,0
5.95,0.83,4.95,0
6.6,1.46,6.05,0
11.54,2.25,7.83,1
6.33,3.9,5.03,0
10.4,5.93,6.76,1
3.53,0.82,5.13,0
3.23,5.98,7.5,1
9.67,4.54,7.88,1
5.37,1.13,8.2,0
9.85,0.68,5.51,1
11.84,2.05,7.83,1
9.38,5.11,6.2,1
5.31,3.33,6.92,0
6.64,5.21,7.56,1
3.94,4.66,8.95,1
6.08,4.84,7.69,1
3.98,0.54,4.85,0
8.32,1.58,5.0,1
11.8,2.82,5.1,1
8.48,4.92,8.26,1
5.76,2.01,6.01,0
7.4,5.06,5.91,1
4.45,0.55,7.8,0
4.19,2.67,7.24,0
5.79,3.44,4.7,0
4.78,5.55,4.98,1
6.62,1.93,6.46,1
8.8,1.68,6.53,1
5.69,3.54,8.51,0
11.62,5.87,5.61,1
8.19,2.88,4.57,1
10.32,4.41,7.88,1
6.84,3.15,8.81,1
7.86,3.12,4.69,1
3.81,5.9,5.79,1
5.45,0.72,7.57,0
3.45,2.93,7.0,0
8.57,3.8,6.67,1
9.31,2.37,6.88,1
10.43,4.25,8.4,1
9.32,2.82,6.93,1
10.65,5.62,6.17,1
6.09,2.64,8.96,0
9.29,0.54,5.82,1
11.61,5.68,7.8,1
5.15,3.72,8.21,0
3.5,3.23,5.24,0
11.61,3.97,8.85,1
4.42,2.83,8.39,0
3.4,5.37,5.11,1
5.75,2.0,5.49,0
5.6,5.51,8.16,1
4.24,4.33,7.29,1
8.5,2.74,4.87,1
4.27,5.98,5.5,1
4.92,3.17,6.51,0
11.8,0.92,5.98,1
7.0,2.44,4.98,0
5.09,2.68,6.17,0
9.56,0.96,8.2,1
11.79,3.0,5.29,1
9.26,4.03,6.66,1
10.69,2.22,7.09,1
8.56,3.39,8.37,1
4.16,4.45,7.85,1
10.02,1.61,6.26,1
11.83,2.36,8.23,1
9.99,5.6,6.45,1
4.69,2.79,6.77,0
8.58,1.85,8.85,1
5.8,5.33,8.25,1
8.97,3.92,8.28,1
3.35,5.82,6.37,1
5.53,4.21,6.47,1
3.45,5.75,7.77,1
4.48,0.94,7.62,0
11.78,3.02,7.48,1
11.93,0.55,6.46,1
11.34,1.6,7.46,1
7.0,0.68,7.27,1
4.14,5.94,7.55,1
5.05,2.1,5.86,0
6.43,2.65,6.4,1
5.32,2.16,5.56,0
6.92,2.77,4.55,1
6.11,3.96,6.41,1
5.93,4.3,8.03,1
7.26,5.68,8.89,1
5.19,2.12,5.27,0
11.74,4.58,5.08,1
5.05,5.32,7.36,1
4.31,4.61,5.4,1
10.56,5.35,5.89,1
7.37,3.56,7.18,1
11.03,2.6,7.36,1
6.13,1.23,5.63,0
6.27,1.8,7.88,1
6.66,3.78,6.29,0
10.48,5.7,7.44,1
3.5,4.01,6.51,1
10.51,4.04,7.23,1
9.65,3.71,8.91,1
4.68,3.58,5.18,0
10.93,1.09,8.99,1
5.09,1.78,7.69,0
5.24,1.6,6.9,0
10.33,4.81,8.88,1
6.25,3.06,6.69,0
9.02,5.96,6.05,1
8.26,4.35,8.96,1
4.64,1.12,6.51,0
9.21,2.75,6.29,1
3.58,5.15,8.39,1
10.32,5.57,6.23,1
8.46,5.45,5.7,1
11.39,2.98,6.51,1
7.52,4.51,5.38,1
11.92,2.16,6.8,1
7.9,2.38,5.48,0
7.35,5.4,8.42,1
3.16,4.14,6.04,1
11.36,5.09,6.91,1
5.63,5.44,6.53,1
3.47,4.64,4.77,1
10.32,0.81,6.79,1
11.24,1.08,7.32,1
11.16,2.43,6.13,1
3.74,0.88,5.93,0
9.29,3.96,6.93,1
8.19,3.62,8.46,1
6.61,1.06,5.02,0
3.54,5.14,8.61,1
11.87,2.32,5.69,1
11.79,5.5,7.65,1
6.58,1.55,5.2,0
4.64,4.5,6.45,1
10.81,0.97,4.76,1
8.48,5.55,5.95,1
10.44,5.4,5.36,1
3.63,0.85,4.56,0
4.67,0.85,6.28,0
11.01,5.64,8.8,1
5.46,3.77,6.07,0
5.48,1.88,8.47,0
6.25,2.32,5.35,0
4.23,5.35,7.27,1
8.14,1.14,7.15,1
8.61,5.49,5.41,1
10.98,5.11,5.3,1
8.79,4.72,8.8,1
11.41,4.54,4.83,1
8.85,5.72,6.75,1
7.62,4.51,8.42,1
5.88,4.86,5.51,1
6.78,1.52,7.76,1
11.77,0.68,6.88,1
11.36,5.55,4.87,1
7.44,4.36,5.42,1
10.2,5.11,8.28,1
10.2,4.84,8.96,1
8.31,5.79,6.86,1
10.16,1.46,6.72,1
9.01,5.57,7.98,1
3.98,2.86,7.05,0
9.61,5.04,5.96,1
3.95,4.55,5.62,1
7.74,5.22,7.92,1
5.1,4.45,7.16,1
5.84,0.94,6.26,0
5.84,4.12,8.09,1
9.79,4.98,7.47,1
6.06,1.25,5.58,0
6.61,1.93,5.88,0
9.37,2.7,7.76,1
10.84,0.54,5.67,1
10.79,5.08,5.42,1
5.9,2.34,5.44,0
5.55,0.81,8.78,0
10.18,1.68,4.79,1
3.95,3.39,5.09,0
11.9,0.59,5.66,1
10.18,3.64,7.72,1
3.71,6.0,4.73,1
7.44,3.78,5.86,1
10.64,3.38,7.67,1
8.52,4.11,7.61,1
5.48,1.0,6.63,0
6.48,2.13,4.73,0
8.71,1.06,5.48,1
5.06,2.34,5.8,0
11.04,2.66,4.7,1
10.51,4.43,6.11,1
7.17,5.6,7.41,1
9.58,3.29,8.38,1
6.02,5.32,8.81,1
4.31,4.71,5.44,1
3.3,3.85,6.05,0
10.87,4.7,6.35,1
3.79,1.01,8.86,0
6.44,2.28,4.53,0
8.58,5.61,4.66,1
6.26,5.41,5.35,1
10.51,3.01,7.65,1
6.22,0.6,8.28,0
3.87,5.19,4.65,1
6.77,3.93,8.64,0
11.85,3.93,7.45,1
9.93,3.4,7.34,1
3.48,4.09,8.84,1
5.2,3.18,5.44,0
6.38,3.7,5.63,1
10.12,4.07,8.77,1
8.13,2.53,8.35,1
3.33,3.7,5.2,0
6.86,3.2,5.81,0
6.78,3.68,8.39,0
6.86,3.48,6.0,1
5.72,1.87,7.23,0
3.26,1.59,8.99,0
3.51,1.26,5.65,0
11.11,1.51,5.74,1
7.57,1.54,5.79,1
10.72,4.33,8.12,1
7.23,0.92,8.38,0
5.86,4.28,8.8,1
6.98,2.13,7.52,1
8.88,5.77,8.54,1
8.76,4.67,5.65,1
3.36,2.39,6.1,0
7.25,4.26,7.1,1
10.89,4.93,8.26,1
6.21,1.0,8.28,0
6.93,5.63,4.51,1
5.3,2.1,8.68,0
11.59,0.92,8.78,1
9.96,3.65,6.44,1
8.02,2.49,6.16,1
6.74,1.21,4.68,1
3.1,1.24,5.78,0
4.14,2.22,8.47,0
3.48,2.43,8.96,0
6.98,4.99,7.0,1
10.43,0.99,6.87,1
5.75,2.89,7.54,0
6.05,4.53,5.52,1
6.95,2.65,8.4,1
8.41,0.86,6.08,1
11.3,5.82,7.48,1
10.87,3.25,4.68,1
11.64,2.62,6.89,1
3.06,5.65,7.71,1
3.65,5.85,7.96,1
10.2,3.52,8.89,1
7.11,3.81,5.96,0
6.68,1.3,5.78,0
11.12,3.43,6.31,1
8.78,5.27,5.64,1
5.94,1.31,5.39,0
8.23,1.22,8.09,1
10.08,1.31,6.31,1
4.7,4.8,4.63,1
11.04,0.94,8.36,1
7.13,2.77,8.74,0
5.31,4.14,7.47,1
9.56,5.74,6.44,1
4.97,2.22,5.34,0
11.62,2.27,4.61,1
4.12,1.03,6.0,0
10.4,4.92,7.89,1
8.11,2.54,6.09,1
10.68,4.23,7.92,1
4.11,0.57,7.0,0
6.47,0.77,6.41,1
10.74,3.77,5.78,1
6.3,2.93,6.48,1
5.63,3.66,5.18,0
8.36,2.81,8.88,1
6.88,0.61,4.59,0
8.93,5.01,5.43,1
6.07,5.72,8.96,1
8.12,4.78,6.93,1
10.14,2.09,8.69,1
10.91,2.89,8.17,1
11.51,3.96,7.75,1
9.25,2.78,8.0,1
10.58,1.47,6.36,1
11.02,2.54,4.98,1
3.46,5.81,5.18,1
7.24,2.51,5.55,1
11.51,5.63,5.05,1
6.11,1.84,6.67,1
10.72,3.11,5.47,1
5.7,3.55,5.18,0
7.38,5.67,6.95,1
5.49,2.33,4.85,0
10.9,3.05,7.81,1
9.66,2.3,7.27,1
11.71,4.62,7.74,1
7.01,3.37,5.97,1
3.61,5.75,7.27,1
10.61,5.33,6.37,1
7.77,3.94,6.93,1
4.93,4.0,7.08,0
10.56,1.6,8.62,1
7.1,5.42,4.59,1
11.16,2.52,7.04,1
7.57,3.89,6.32,0
11.86,3.23,6.35,1
9.53,3.62,7.32,1
7.47,2.07,8.21,1
5.43,2.73,7.5,0
10.61,4.53,7.77,1
5.86,5.3,8.37,1
6.42,0.85,5.35,0
5.68,5.9,8.73,1
10.93,4.08,8.06,1
8.26,3.18,8.47,1
5.75,2.43,7.93,0
10.12,4.08,5.11,1
4.41,5.66,5.92,1
8.54,1.27,5.93,1
4.44,3.83,5.49,0
6.92,2.38,6.72,0
7.11,3.67,5.46,0
8.62,1.16,6.65,1
4.1,3.02,4.56,0
8.1,5.79,7.66,1
5.67,5.74,7.0,1
3.24,5.25,7.44,1
3.5,4.8,5.87,1
6.79,3.27,5.6,0
10.1,3.84,6.51,1
11.19,4.32,7.09,1
8.12,4.3,8.87,1
4.4,4.98,8.88,1
8.72,1.26,4.64,1
6.04,5.42,7.49,1
7.92,4.42,5.22,1
6.95,4.58,5.45,1
3.94,3.11,7.71,0
11.25,1.45,7.98,1
7.42,4.09,5.55,1
10.25,2.88,6.87,1
3.68,5.53,5.72,1
3.77,5.43,6.68,1
6.33,1.79,5.39,0
4.5,5.53,5.05,1
4.28,1.72,7.11,0
8.27,3.75,5.64,1
8.05,0.54,6.17,1
8.73,3.2,8.95,1
6.05,4.29,4.6,1
6.85,3.12,8.49,0
6.22,3.18,6.55,1
7.17,5.21,5.26,1
4.08,5.81,6.09,1
8.58,5.53,8.66,1
6.86,5.84,8.37,1
3.1,4.39,7.24,1
8.04,5.79,6.23,1
4.74,5.12,5.91,1
11.54,1.77,7.55,1
6.08,4.54,6.65,1
6.21,1.28,8.53,1
6.18,1.84,5.05,1
3.78,3.08,5.61,0
10.12,2.53,6.99,1
3.65,0.51,8.24,0
7.27,4.26,4.95,1
3.9,5.97,6.38,1
6.09,5.63,6.52,1
7.8,1.56,5.8,0
5.37,2.05,6.73,0
7.33,4.37,6.88,1
3.74,5.47,6.95,1
9.5,3.63,5.41,1
10.27,4.52,7.19,1
7.73,3.54,9.0,0
7.55,4.9,6.19,1
5.15,3.68,7.97,0
9.54,2.96,6.92,1
4.31,5.99,7.52,1
9.38,0.84,7.66,1
9.62,2.87,7.63,1
3.63,4.73,8.42,1
8.57,5.18,7.47,1
5.62,3.72,8.01,0
10.82,2.97,5.42,1
10.42,4.03,7.89,1
7.12,1.85,5.22,1
9.01,5.44,4.87,1
3.19,4.85,4.84,1
10.96,1.08,5.81,1
8.04,5.12,8.16,1
3.64,2.2,7.36,0
7.19,5.52,7.44,1
6.46,2.68,6.72,0
10.64,5.9,6.48,1
8.36,3.17,8.21,1
11.29,3.83,8.02,1
4.2,3.99,6.76,0
6.17,1.47,7.55,0
3.08,0.59,7.35,0
8.62,4.88,5.72,1
6.25,1.85,8.43,0
5.34,1.88,7.43,0
11.92,0.99,8.21,1
8.79,4.14,7.52,1
4.14,4.71,6.84,1
4.73,4.14,5.18,1
8.17,3.51,8.48,1
9.74,4.08,4.8,1
6.53,5.65,7.9,1
3.62,3.03,5.86,0
5.65,5.71,7.36,1
10.93,1.7,4.93,1
11.23,2.66,8.66,1
11.96,5.37,5.8,1
9.51,1.24,8.02,1
10.27,2.06,7.52,1
6.29,1.1,8.62,1
4.68,5.85,6.7,1
10.98,3.87,7.33,1
5.97,4.14,4.83,1
11.6,1.07,6.45,1
10.09,1.24,6.25,1
7.76,5.23,6.29,1
7.43,2.5,7.59,1
11.97,3.89,7.26,1
11.27,1.89,5.61,1
8.28,3.17,8.03,1
3.83,2.71,5.66,0
4.49,4.4,8.11,1
11.34,5.13,5.56,1
9.63,4.06,5.67,1
9.72,3.57,8.0,1
11.6,2.15,5.64,1
4.94,5.12,6.68,1
4.7,3.5,5.12,0
9.52,3.5,7.37,1
7.95,3.55,7.66,0
6.1,5.03,5.15,1
4.29,5.06,4.75,1
4.9,2.93,6.98,0
3.85,3.27,5.55,0
9.99,2.69,6.84,1
7.64,5.45,5.24,1
5.13,3.43,8.03,0
7.85,4.2,6.4,1
6.38,1.22,8.36,1
8.97,1.93,7.1,1
4.06,2.32,8.28,0
3.12,5.65,7.25,1
10.06,0.57,5.94,1
7.97,5.18,5.63,1
6.6,2.82,7.32,0
4.64,5.16,7.1,1
5.45,0.91,5.84,0
8.67,5.67,8.71,1
4.72,3.65,5.16,0
10.91,4.72,7.59,1
8.69,1.82,7.73,1
10.88,0.64,7.61,1
3.08,2.75,6.75,0
7.52,5.74,6.41,1
11.07,5.42,5.23,1
9.51,5.2,7.54,1
8.01,3.04,6.33,1
10.96,4.2,7.47,1
8.46,3.81,8.24,1
7.84,5.58,7.31,1
7.33,3.91,8.73,0
3.13,5.58,7.93,1
3.68,5.77,7.0,1
5.67,3.28,5.88,0
8.13,2.17,5.09,1
8.34,5.47,5.27,1
7.17,3.87,6.22,0
10.81,0.67,6.37,1
6.56,1.69,8.86,1
5.68,4.0,5.75,0
3.81,5.39,7.25,1
11.74,2.27,8.35,1
6.12,5.53,6.99,1
6.2,5.17,7.46,1
9.6,5.21,8.57,1
10.01,5.2,5.01,1
10.3,1.59,7.26,1
4.66,2.3,4.64,0
3.09,4.13,7.47,1
11.37,3.74,5.09,1
9.18,1.66,5.28,1
4.96,3.96,6.71,0
11.1,5.28,6.81,1
7.32,2.18,5.81,1
3.35,0.88,7.58,0
7.33,5.97,4.77,1
8.01,5.44,7.56,1
5.21,4.14,8.4,1
11.49,2.98,5.09,1
3.03,1.53,7.66,0
10.68,3.57,5.74,1
10.89,0.71,8.03,1
9.63,1.7,8.23,1
8.59,2.56,7.18,1
3.22,2.99,7.63,0
9.36,1.73,5.59,1
11.78,3.89,5.56,1
5.93,3.02,6.24,0
10.86,1.77,7.27,1
5.11,3.4,5.23,0
10.99,4.64,8.06,1
7.52,1.51,4.81,1
11.01,4.35,6.16,1
7.66,0.58,7.77,0
8.56,0.55,7.09,1
4.84,4.42,5.72,1
6.28,3.2,8.52,1
5.67,5.6,8.5,1
5.84,2.71,8.75,0
9.15,2.62,8.63,1
11.48,3.3,5.37,1
11.42,5.83,7.36,1
4.62,5.97,6.35,1
7.27,1.37,5.15,0
7.35,2.86,7.13,1
11.33,5.41,7.29,1
4.79,3.13,8.78,0
3.99,2.79,7.27,0
11.53,3.46,6.67,1
3.8,1.85,7.2,0
5.43,0.95,8.33,0
4.96,5.63,8.67,1
3.54,1.88,5.87,0
4.37,1.86,8.9,0
6.56,1.29,6.72,0
5.54,5.94,8.85,1
3.32,1.39,4.56,0
8.07,3.46,7.99,1
9.82,3.84,5.05,1
5.17,3.55,7.51,0
3.05,4.61,6.08,1
7.76,5.77,7.94,1
11.75,1.78,5.14,1
10.1,1.63,7.05,1
9.58,1.74,6.32,1
10.02,1.92,7.92,1
8.27,1.34,5.2,1
10.75,2.36,5.81,1
9.47,4.77,5.53,1
8.56,3.32,5.44,1
5.84,3.78,4.63,0
4.02,4.13,8.03,1
8.59,1.14,5.12,1
8.53,5.1,8.87,1
3.32,5.43,7.98,1
4.91,2.24,6.59,0
11.54,5.19,5.18,1
7.92,4.8,4.54,1
11.25,2.65,6.01,1
11.48,3.72,6.59,1
3.02,3.38,7.42,0
3.63,5.8,7.62,1
5.96,0.88,8.99,0
9.7,1.59,7.07,1
9.07,2.74,7.59,1
3.62,5.62,7.77,1
5.51,5.91,7.7,1
4.42,1.36,5.14,0
4.39,2.6,7.58,0
9.59,4.02,7.41,1
9.8,4.87,7.27,1
8.45,1.97,6.95,1
5.39,4.22,7.98,1
7.18,1.39,6.46,1
4.98,5.0,5.32,1
5.48,3.22,5.18,0
6.08,2.27,5.96,0
11.61,2.99,6.06,1
5.5,4.87,7.8,1
3.62,3.45,4.82,0
11.04,3.6,8.85,1
10.74,0.94,7.21,1
3.1,5.96,8.27,1
10.23,4.05,5.3,1
8.77,3.17,7.33,1
7.25,3.68,7.01,0
9.36,3.45,8.79,1
3.74,3.19,6.94,0
10.2,1.26,5.81,1
6.17,2.23,6.35,1
3.54,1.36,7.18,0
10.3,4.74,5.95,1
7.63,5.03,5.17,1
4.4,1.15,5.94,0
10.92,4.66,5.28,1
9.87,0.59,6.2,1
6.59,5.58,6.68,1
5.38,3.66,8.39,0
3.66,5.3,8.34,1
3.82,0.72,5.02,0
4.76,3.91,7.8,0
7.11,5.98,5.92,1
10.76,1.23,6.74,1
10.18,0.57,8.69,1
5.38,1.05,5.98,0
3.1,0.64,5.71,0
10.97,4.57,6.63,1
7.41,5.82,6.76,1
10.76,3.27,7.52,1
3.07,2.45,4.83,0
9.32,3.51,7.33,1
3.72,5.14,6.58,1
11.59,3.59,5.2,1
6.11,2.58,8.5,1
4.94,5.59,8.84,1
9.01,2.24,6.26,1
3.37,2.87,5.9,0
8.7,3.66,6.4,1
6.65,1.73,8.81,0
10.55,1.36,4.94,1
9.24,5.61,5.98,1
3.24,2.1,8.34,0
4.31,4.76,8.3,1
10.87,2.23,5.23,1
6.63,3.18,7.59,1
10.46,0.79,5.05,1
3.18,4.41,8.97,1
9.53,3.05,8.63,1
11.69,2.83,4.79,1
10.82,5.72,8.96,1
5.58,0.82,6.78,0
4.55,2.31,6.4,0
3.83,3.06,5.32,0
3.21,5.96,8.82,1
5.6,4.09,7.87,1
4.65,2.48,7.37,0
7.28,5.8,8.42,1
5.46,5.69,6.36,1
11.45,3.1,8.56,1
8.49,5.64,6.61,1
4.44,2.25,6.18,0
5.6,5.84,6.85,1
9.77,0.78,5.96,1
5.88,3.56,7.17,0
7.92,4.42,8.43,1
7.22,5.66,8.43,1
10.15,5.58,6.94,1
4.34,5.37,5.82,1
9.96,5.07,7.03,1
8.19,2.21,7.03,1
11.17,5.49,8.49,1
9.17,3.8,7.95,1
8.76,5.46,5.33,1
10.04,1.41,5.94,1
10.3,0.65,6.39,1
10.1,2.9,5.66,1
7.79,3.27,6.96,1
6.27,0.88,6.18,1
10.42,1.77,8.3,1
6.07,2.66,6.18,0
6.42,4.8,6.26,1
4.36,4.79,5.96,1
8.71,4.0,4.99,1
3.02,3.95,7.31,0
6.61,5.37,8.53,1
9.97,2.37,8.86,1
3.89,1.72,7.26,0
5.34,2.74,8.38,0
